0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250
29.328;29.272;29.199;29.132;29.056;29.023;29.014;28.914;28.841;28.818;28.841;28.884;28.858;28.814;28.744;28.741;28.792;28.744;28.687;28.633;28.71;28.688;28.637;28.595;28.565;28.508;28.403;28.235;28.09;28.207;28.351;28.299;28.204;28.139;28.037;27.829;27.62;27.417;27.296;27.3;27.281;27.292;27.312;27.305;27.351;27.378;27.427;27.392;27.148;27.039;26.959;26.89;26.831;26.781;26.743;26.7;26.663;26.642;26.599;26.561;26.521;26.507;26.476;26.48;26.464;26.437;26.411;26.401;26.392;26.369;26.332;26.285;26.245;26.198;26.117;26.075;26.032;25.988;25.944;25.855;25.774;25.687;25.608;25.565;25.483;25.381;25.311;25.252;25.184;25.145;25.073;25.011;24.991;24.942;24.877;24.816;24.78;24.79;24.801;24.766;24.724;24.686;24.678;24.632;24.607;24.574;24.536;24.519;24.439;24.396;24.357;24.366;24.349;24.299;24.267;24.241;24.228;24.224;24.202;24.179;24.149;24.108;24.107;24.07;24.048;24.029;24.041;24.041;24.013;23.993;23.984;23.98;23.965;23.929;23.898;23.875;23.812;23.767;23.707;23.651;23.601;23.578;23.55;23.494;23.452;23.435;23.413;23.392;23.351;23.326;23.306;23.295;23.254;23.223;23.23;23.217;23.209;23.151;23.124;23.106;23.082;23.062;23.015;22.971;22.923;22.862;22.803;22.794;22.775;22.743;22.675;22.63;22.575;22.519;22.486;22.439;22.399;22.353;22.313;22.283;22.245;22.196;22.167;22.15;22.109;22.081;22.053;22.025;21.994;21.982;21.942;21.908;21.868;21.855;21.832;21.794;21.766;21.724;21.708;21.68;21.64;21.611;21.587;21.548;21.502;21.468;21.421;21.434;21.416;21.38;21.323;21.284;21.261;21.248;21.182;21.148;21.128;21.115;21.103;21.059;21.017;21.003;20.978;20.956;20.924;20.907;20.888;20.862;20.821;20.782;20.755;20.72;20.687;20.65;20.617;20.58;20.531;20.501;20.472;20.437;20.402;20.371;20.343;20.298;20.258;20.239;20.222;20.206;20.197;20.193;
29.074;29.039;29.032;28.937;28.837;28.808;28.852;28.809;28.726;28.755;28.796;28.848;28.815;28.772;28.723;28.683;28.723;28.696;28.696;28.743;28.524;28.319;28.111;27.875;27.625;27.538;27.557;27.586;27.612;27.656;27.681;27.718;27.681;27.514;27.488;27.475;27.445;27.408;27.38;27.349;27.327;27.287;27.267;27.229;27.195;27.138;27.083;27.027;26.989;26.959;26.921;26.881;26.841;26.787;26.741;26.697;26.667;26.629;26.605;26.578;26.547;26.512;26.467;26.442;26.43;26.4;26.37;26.36;26.334;26.295;26.289;26.236;26.192;26.156;26.076;26.023;25.963;25.919;25.84;25.794;25.696;25.594;25.54;25.468;25.425;25.331;25.252;25.195;25.14;25.089;25.024;24.974;24.939;24.917;24.856;24.814;24.78;24.74;24.704;24.66;24.614;24.576;24.574;24.549;24.511;24.457;24.444;24.435;24.425;24.39;24.354;24.337;24.328;24.322;24.273;24.234;24.213;24.201;24.167;24.146;24.139;24.122;24.125;24.094;24.066;24.057;24.064;24.046;24.019;23.987;23.97;23.941;23.913;23.875;23.831;23.806;23.787;23.755;23.702;23.66;23.626;23.609;23.584;23.537;23.492;23.467;23.45;23.433;23.39;23.36;23.35;23.347;23.294;23.265;23.226;23.212;23.205;23.16;23.118;23.087;23.052;23.019;22.99;22.945;22.911;22.858;22.822;22.794;22.759;22.713;22.695;22.665;22.613;22.569;22.545;22.511;22.472;22.433;22.398;22.363;22.326;22.271;22.226;22.21;22.189;22.144;22.096;22.067;22.042;22.022;21.967;21.939;21.902;21.887;21.846;21.806;21.761;21.724;21.69;21.662;21.612;21.58;21.536;21.512;21.502;21.45;21.408;21.388;21.38;21.357;21.333;21.296;21.274;21.253;21.205;21.179;21.155;21.146;21.14;21.107;21.087;21.068;21.072;21.056;21.042;21.034;21.003;20.924;20.896;20.833;20.801;20.776;20.762;20.712;20.671;20.636;20.593;20.56;20.522;20.476;20.432;20.389;20.361;20.322;20.288;20.269;20.24;20.221;20.205;20.204;
28.808;28.788;28.81;28.717;28.693;28.698;28.755;28.692;28.625;28.646;28.655;28.65;28.567;28.484;28.314;28.126;27.918;27.735;27.708;27.696;27.698;27.716;27.698;27.697;27.678;27.673;27.666;27.662;27.649;27.63;27.628;27.601;27.581;27.562;27.525;27.488;27.451;27.403;27.382;27.345;27.318;27.274;27.226;27.193;27.151;27.108;27.05;26.998;26.97;26.925;26.874;26.819;26.768;26.724;26.672;26.618;26.573;26.523;26.495;26.483;26.454;26.432;26.393;26.372;26.353;26.328;26.296;26.271;26.208;26.192;26.16;26.124;26.073;25.976;25.923;25.831;25.774;25.729;25.696;25.657;25.575;25.485;25.427;25.373;25.304;25.233;25.159;25.083;25.038;24.982;24.941;24.906;24.849;24.765;24.704;24.646;24.599;24.58;24.569;24.56;24.507;24.507;24.493;24.491;24.472;24.456;24.447;24.428;24.416;24.392;24.366;24.339;24.33;24.312;24.272;24.241;24.228;24.223;24.189;24.164;24.14;24.131;24.114;24.091;24.073;24.046;24.038;24.013;23.946;23.907;23.89;23.867;23.853;23.839;23.798;23.784;23.752;23.726;23.677;23.628;23.608;23.572;23.568;23.523;23.489;23.469;23.469;23.436;23.412;23.387;23.377;23.36;23.346;23.303;23.275;23.246;23.191;23.15;23.12;23.07;23.033;23.0;22.959;22.923;22.909;22.879;22.847;22.803;22.757;22.722;22.699;22.657;22.603;22.565;22.55;22.52;22.48;22.428;22.392;22.374;22.344;22.31;22.269;22.238;22.224;22.222;22.197;22.177;22.129;22.029;21.962;21.927;21.859;21.832;21.82;21.782;21.733;21.692;21.657;21.653;21.611;21.574;21.532;21.508;21.477;21.437;21.392;21.38;21.376;21.342;21.302;21.274;21.269;21.251;21.216;21.194;21.18;21.165;21.149;21.13;21.125;21.069;21.047;21.013;20.984;20.962;20.944;20.923;20.896;20.856;20.833;20.799;20.769;20.728;20.687;20.648;20.611;20.579;20.53;20.464;20.421;20.401;20.364;20.325;20.291;20.259;20.237;20.23;20.214;20.211;
28.685;28.689;28.694;28.612;28.567;28.534;28.536;28.453;28.333;28.273;28.158;28.072;28.059;28.038;28.021;27.994;27.943;27.924;27.909;27.902;27.899;27.874;27.855;27.843;27.806;27.814;27.792;27.777;27.779;27.724;27.687;27.653;27.608;27.594;27.568;27.544;27.499;27.448;27.415;27.379;27.365;27.314;27.253;27.219;27.17;27.132;27.083;27.02;26.961;26.9;26.817;26.757;26.678;26.647;26.639;26.595;26.535;26.476;26.466;26.442;26.417;26.376;26.341;26.289;26.263;26.271;26.212;26.181;26.156;26.136;26.108;26.074;26.015;25.966;25.928;25.853;25.786;25.743;25.702;25.639;25.565;25.491;25.404;25.319;25.238;25.15;25.069;24.994;24.941;24.877;24.812;24.747;24.721;24.694;24.666;24.617;24.58;24.574;24.561;24.545;24.519;24.514;24.503;24.508;24.494;24.474;24.469;24.46;24.448;24.44;24.416;24.402;24.389;24.37;24.352;24.329;24.284;24.196;24.156;24.124;24.094;24.073;24.063;24.034;23.998;23.962;23.959;23.944;23.934;23.898;23.872;23.856;23.844;23.81;23.756;23.743;23.722;23.725;23.696;23.639;23.636;23.607;23.585;23.55;23.526;23.515;23.494;23.46;23.437;23.403;23.394;23.372;23.325;23.297;23.259;23.23;23.227;23.171;23.118;23.104;23.067;23.04;22.997;22.96;22.94;22.921;22.885;22.83;22.79;22.749;22.732;22.696;22.649;22.61;22.584;22.563;22.521;22.484;22.449;22.425;22.382;22.336;22.296;22.262;22.22;22.195;22.128;22.08;22.042;22.015;21.997;21.939;21.905;21.872;21.843;21.809;21.771;21.724;21.704;21.655;21.611;21.567;21.54;21.536;21.517;21.474;21.444;21.426;21.428;21.39;21.367;21.342;21.321;21.256;21.237;21.217;21.188;21.193;21.183;21.132;21.101;21.084;21.069;21.047;21.022;20.987;20.968;20.953;20.918;20.893;20.853;20.821;20.784;20.734;20.704;20.659;20.621;20.583;20.54;20.507;20.467;20.435;20.396;20.356;20.332;20.297;20.277;20.237;20.226;20.216;
28.459;28.381;28.317;28.274;28.257;28.249;28.258;28.202;28.212;28.161;28.127;28.116;28.093;28.084;28.056;28.046;28.036;28.017;28.009;27.982;27.98;27.964;27.951;27.931;27.907;27.898;27.865;27.828;27.798;27.769;27.748;27.706;27.663;27.619;27.598;27.569;27.52;27.483;27.434;27.419;27.361;27.305;27.245;27.173;27.109;27.069;26.968;26.893;26.86;26.811;26.762;26.716;26.657;26.62;26.579;26.571;26.507;26.455;26.426;26.386;26.363;26.307;26.265;26.251;26.245;26.239;26.194;26.162;26.124;26.098;26.052;25.989;25.933;25.882;25.831;25.768;25.706;25.627;25.562;25.479;25.387;25.3;25.228;25.175;25.127;25.059;25.001;24.941;24.908;24.863;24.814;24.765;24.726;24.7;24.678;24.642;24.619;24.591;24.588;24.577;24.566;24.566;24.575;24.574;24.568;24.56;24.55;24.544;24.533;24.513;24.49;24.462;24.42;24.367;24.311;24.271;24.235;24.206;24.18;24.139;24.105;24.085;24.059;24.057;24.01;23.987;23.964;23.925;23.917;23.891;23.882;23.87;23.87;23.847;23.813;23.784;23.78;23.776;23.743;23.715;23.689;23.652;23.627;23.59;23.568;23.537;23.534;23.492;23.46;23.426;23.421;23.399;23.366;23.319;23.285;23.255;23.237;23.199;23.161;23.132;23.107;23.086;23.043;23.0;22.98;22.966;22.928;22.886;22.851;22.812;22.797;22.755;22.73;22.691;22.661;22.607;22.559;22.51;22.474;22.435;22.405;22.369;22.307;22.262;22.23;22.209;22.17;22.127;22.104;22.083;22.065;22.007;21.937;21.912;21.884;21.859;21.815;21.77;21.752;21.727;21.666;21.63;21.617;21.597;21.571;21.544;21.526;21.506;21.472;21.448;21.425;21.405;21.409;21.38;21.269;21.253;21.218;21.207;21.196;21.187;21.157;21.138;21.12;21.113;21.076;21.038;21.019;20.999;20.986;20.95;20.911;20.896;20.862;20.811;20.763;20.718;20.673;20.618;20.564;20.519;20.454;20.414;20.39;20.331;20.29;20.246;20.222;20.196;20.197;20.209;
28.453;28.433;28.394;28.344;28.313;28.29;28.273;28.235;28.232;28.212;28.181;28.181;28.177;28.177;28.161;28.141;28.117;28.079;28.078;28.062;28.03;28.012;27.987;27.962;27.938;27.911;27.882;27.856;27.819;27.792;27.773;27.729;27.687;27.632;27.58;27.538;27.452;27.399;27.355;27.315;27.28;27.235;27.146;27.084;27.04;27.002;26.928;26.866;26.824;26.782;26.749;26.692;26.628;26.591;26.543;26.518;26.456;26.405;26.366;26.341;26.32;26.27;26.23;26.218;26.206;26.171;26.123;26.067;26.025;25.975;25.907;25.852;25.782;25.723;25.679;25.603;25.521;25.467;25.425;25.36;25.298;25.243;25.194;25.169;25.127;25.065;25.017;24.986;24.944;24.909;24.859;24.813;24.776;24.754;24.726;24.699;24.675;24.672;24.66;24.651;24.632;24.62;24.625;24.618;24.61;24.603;24.599;24.581;24.55;24.528;24.484;24.464;24.438;24.398;24.353;24.308;24.265;24.229;24.195;24.146;24.101;24.073;24.044;24.017;23.989;23.958;23.95;23.937;23.934;23.904;23.897;23.913;23.917;23.896;23.874;23.85;23.808;23.757;23.716;23.691;23.671;23.659;23.642;23.604;23.575;23.565;23.529;23.516;23.484;23.452;23.425;23.398;23.405;23.335;23.296;23.27;23.243;23.22;23.183;23.136;23.116;23.091;23.054;23.024;22.994;22.974;22.925;22.884;22.842;22.819;22.802;22.739;22.694;22.656;22.628;22.595;22.577;22.535;22.487;22.46;22.415;22.393;22.348;22.294;22.258;22.203;22.165;22.139;22.118;22.101;22.073;22.015;21.973;21.935;21.92;21.89;21.835;21.797;21.766;21.741;21.709;21.659;21.622;21.588;21.558;21.513;21.477;21.451;21.446;21.414;21.385;21.353;21.333;21.322;21.305;21.279;21.254;21.236;21.223;21.196;21.165;21.161;21.14;21.138;21.108;21.083;21.062;21.044;21.048;21.02;20.999;20.916;20.864;20.812;20.764;20.707;20.655;20.615;20.561;20.511;20.442;20.398;20.386;20.335;20.302;20.271;20.263;20.247;20.252;20.257;
28.516;28.49;28.453;28.417;28.379;28.347;28.323;28.321;28.282;28.273;28.257;28.233;28.23;28.197;28.2;28.201;28.189;28.166;28.139;28.123;28.112;28.091;28.069;28.025;27.991;27.957;27.918;27.869;27.816;27.765;27.746;27.683;27.608;27.557;27.507;27.478;27.42;27.359;27.327;27.294;27.253;27.204;27.14;27.057;27.004;26.954;26.927;26.857;26.824;26.789;26.756;26.683;26.633;26.61;26.568;26.535;26.492;26.439;26.399;26.374;26.323;26.283;26.229;26.18;26.134;26.067;26.024;25.966;25.919;25.858;25.808;25.766;25.717;25.677;25.625;25.554;25.503;25.471;25.429;25.366;25.32;25.284;25.256;25.234;25.207;25.164;25.135;25.098;25.068;25.023;25.0;24.943;24.933;24.902;24.856;24.85;24.84;24.823;24.809;24.77;24.753;24.758;24.74;24.73;24.722;24.69;24.687;24.668;24.647;24.618;24.58;24.537;24.505;24.468;24.422;24.37;24.333;24.287;24.268;24.207;24.171;24.146;24.109;24.091;24.054;24.029;24.029;24.028;24.017;24.01;24.004;23.982;23.915;23.884;23.844;23.821;23.813;23.807;23.788;23.756;23.726;23.734;23.708;23.69;23.658;23.634;23.615;23.581;23.556;23.506;23.475;23.468;23.457;23.392;23.359;23.334;23.323;23.279;23.246;23.204;23.172;23.124;23.091;23.05;23.012;22.989;22.953;22.91;22.855;22.834;22.812;22.786;22.754;22.722;22.702;22.68;22.661;22.606;22.564;22.538;22.505;22.478;22.421;22.379;22.35;22.306;22.28;22.244;22.208;22.198;22.161;22.117;22.072;22.022;21.97;21.914;21.875;21.833;21.803;21.784;21.752;21.705;21.681;21.657;21.637;21.607;21.58;21.558;21.55;21.54;21.513;21.472;21.466;21.446;21.415;21.389;21.353;21.343;21.324;21.306;21.273;21.255;21.234;21.193;21.165;21.126;21.091;21.077;21.047;21.01;20.964;20.93;20.898;20.864;20.798;20.737;20.694;20.66;20.605;20.534;20.476;20.402;20.362;20.307;20.24;20.189;20.159;20.083;20.019;19.952;
28.507;28.473;28.45;28.41;28.368;28.337;28.33;28.296;28.256;28.234;28.244;28.251;28.243;28.227;28.213;28.212;28.216;28.206;28.173;28.159;28.109;28.049;27.995;27.95;27.89;27.871;27.846;27.772;27.706;27.661;27.63;27.588;27.521;27.452;27.456;27.41;27.379;27.3;27.269;27.225;27.168;27.134;27.082;27.023;26.972;26.898;26.862;26.81;26.777;26.743;26.719;26.687;26.638;26.587;26.544;26.507;26.456;26.425;26.363;26.319;26.251;26.204;26.147;26.111;26.054;26.007;25.957;25.885;25.843;25.791;25.741;25.68;25.628;25.601;25.535;25.502;25.448;25.4;25.379;25.36;25.325;25.305;25.273;25.268;25.244;25.22;25.196;25.173;25.151;25.133;25.099;25.068;25.013;24.974;24.943;24.927;24.903;24.875;24.858;24.839;24.834;24.821;24.806;24.796;24.783;24.771;24.749;24.729;24.694;24.64;24.606;24.571;24.536;24.478;24.448;24.396;24.354;24.315;24.292;24.231;24.187;24.163;24.119;24.083;24.04;24.004;23.968;23.958;23.944;23.921;23.887;23.884;23.875;23.873;23.841;23.811;23.799;23.792;23.783;23.759;23.745;23.722;23.714;23.692;23.646;23.63;23.612;23.602;23.566;23.521;23.519;23.505;23.47;23.443;23.423;23.369;23.276;23.211;23.161;23.114;23.085;23.087;23.062;23.025;22.985;22.959;22.943;22.902;22.858;22.817;22.79;22.771;22.743;22.71;22.683;22.653;22.634;22.593;22.544;22.514;22.492;22.441;22.404;22.354;22.312;22.286;22.258;22.221;22.202;22.19;22.111;22.043;21.974;21.931;21.898;21.868;21.833;21.797;21.78;21.753;21.739;21.712;21.68;21.638;21.604;21.574;21.548;21.536;21.527;21.512;21.485;21.458;21.435;21.422;21.408;21.376;21.345;21.328;21.305;21.282;21.256;21.237;21.218;21.194;21.177;21.162;21.124;21.158;21.168;21.187;21.229;21.296;21.382;21.491;21.625;21.64;21.004;20.734;20.708;20.792;20.804;20.765;20.726;20.768;20.845;20.898;20.882;20.854;20.85;20.854;
28.464;28.44;28.415;28.366;28.348;28.311;28.3;28.281;28.25;28.233;28.231;28.244;28.228;28.214;28.182;28.166;28.122;28.08;28.034;27.985;27.962;27.945;27.886;27.828;27.784;27.76;27.734;27.697;27.636;27.606;27.571;27.526;27.465;27.408;27.384;27.315;27.31;27.245;27.214;27.17;27.128;27.093;27.041;26.993;26.946;26.912;26.857;26.808;26.758;26.716;26.673;26.616;26.579;26.525;26.5;26.46;26.424;26.377;26.332;26.301;26.254;26.192;26.135;26.077;26.044;25.997;25.944;25.892;25.836;25.779;25.729;25.683;25.644;25.609;25.576;25.554;25.519;25.486;25.476;25.467;25.452;25.434;25.422;25.397;25.356;25.332;25.312;25.308;25.262;25.227;25.195;25.164;25.135;25.102;25.058;25.028;24.995;24.968;24.96;24.935;24.908;24.894;24.882;24.862;24.839;24.828;24.794;24.776;24.753;24.711;24.677;24.634;24.61;24.577;24.537;24.496;24.437;24.374;24.303;24.257;24.21;24.165;24.131;24.099;24.05;24.025;23.993;23.985;23.955;23.933;23.901;23.876;23.853;23.851;23.825;23.808;23.799;23.798;23.783;23.744;23.731;23.72;23.7;23.678;23.645;23.605;23.584;23.543;23.51;23.448;23.411;23.392;23.357;23.309;23.271;23.248;23.222;23.181;23.124;23.082;23.057;23.044;23.021;22.984;22.954;22.922;22.904;22.878;22.837;22.806;22.786;22.778;22.739;22.692;22.675;22.645;22.607;22.554;22.503;22.467;22.424;22.362;22.312;22.261;22.2;22.16;22.114;22.084;22.054;22.037;22.009;21.967;21.919;21.896;21.863;21.833;21.796;21.766;21.742;21.723;21.716;21.677;21.65;21.634;21.603;21.583;21.557;21.54;21.539;21.526;21.495;21.48;21.444;21.415;21.39;21.359;21.331;21.304;21.28;21.245;21.222;21.191;21.176;21.168;21.145;21.128;21.115;21.124;21.13;21.121;21.138;21.155;21.158;21.169;21.257;21.271;21.241;21.224;21.243;21.251;21.247;21.256;21.275;21.279;21.29;21.279;21.273;21.261;21.256;21.247;
28.398;28.387;28.366;28.32;28.277;28.252;28.239;28.203;28.175;28.138;28.115;28.121;28.099;28.048;28.013;28.0;27.986;27.981;27.926;27.869;27.88;27.849;27.777;27.693;27.661;27.629;27.592;27.549;27.478;27.45;27.409;27.372;27.303;27.26;27.241;27.182;27.171;27.114;27.075;27.053;26.987;26.955;26.904;26.869;26.817;26.783;26.745;26.695;26.646;26.629;26.591;26.567;26.524;26.486;26.456;26.413;26.368;26.335;26.295;26.255;26.198;26.148;26.095;26.031;25.978;25.923;25.857;25.804;25.757;25.701;25.659;25.618;25.581;25.544;25.528;25.507;25.499;25.48;25.47;25.434;25.428;25.419;25.418;25.429;25.401;25.4;25.38;25.367;25.349;25.317;25.269;25.257;25.214;25.182;25.141;25.104;25.064;25.022;25.004;24.968;24.923;24.918;24.89;24.871;24.839;24.813;24.777;24.763;24.729;24.703;24.659;24.598;24.557;24.513;24.466;24.417;24.366;24.333;24.292;24.254;24.208;24.167;24.146;24.12;24.07;24.04;23.995;23.96;23.939;23.887;23.864;23.853;23.833;23.807;23.783;23.767;23.75;23.743;23.709;23.679;23.641;23.616;23.585;23.541;23.513;23.47;23.436;23.383;23.353;23.322;23.301;23.291;23.294;23.261;23.211;23.185;23.161;23.132;23.091;23.066;23.038;23.005;22.993;22.956;22.921;22.904;22.895;22.847;22.809;22.776;22.767;22.749;22.724;22.688;22.645;22.579;22.53;22.476;22.413;22.337;22.318;22.274;22.207;22.147;22.102;22.089;22.049;21.995;21.97;21.973;21.937;21.901;21.86;21.832;21.802;21.786;21.737;21.712;21.699;21.69;21.687;21.657;21.63;21.632;21.618;21.604;21.585;21.551;21.531;21.507;21.487;21.463;21.437;21.416;21.394;21.374;21.355;21.34;21.345;21.33;21.335;21.333;21.371;21.398;21.445;21.538;21.567;21.576;21.55;21.542;21.533;21.53;21.511;21.483;21.472;21.438;21.47;21.478;21.452;21.422;21.396;21.373;21.349;21.319;21.297;21.285;21.275;21.259;21.249;21.243;
28.289;28.263;28.221;28.184;28.133;28.084;28.061;28.055;28.01;27.978;27.969;27.969;27.983;27.937;27.874;27.872;27.856;27.851;27.777;27.72;27.704;27.686;27.612;27.545;27.512;27.499;27.482;27.423;27.367;27.305;27.29;27.273;27.232;27.185;27.137;27.085;27.039;26.999;26.946;26.903;26.855;26.816;26.768;26.732;26.719;26.706;26.689;26.673;26.628;26.609;26.589;26.55;26.522;26.495;26.461;26.415;26.388;26.356;26.32;26.273;26.237;26.171;26.107;26.062;26.013;25.958;25.911;25.84;25.794;25.749;25.698;25.661;25.624;25.588;25.563;25.534;25.519;25.521;25.495;25.491;25.486;25.484;25.472;25.461;25.448;25.434;25.415;25.392;25.366;25.339;25.308;25.269;25.234;25.203;25.164;25.118;25.091;25.064;25.031;25.015;24.966;24.951;24.931;24.886;24.828;24.798;24.748;24.714;24.691;24.659;24.611;24.567;24.526;24.497;24.465;24.425;24.378;24.339;24.305;24.263;24.216;24.185;24.162;24.13;24.079;24.041;24.003;23.971;23.937;23.916;23.875;23.874;23.859;23.833;23.82;23.801;23.787;23.758;23.728;23.692;23.654;23.623;23.596;23.566;23.519;23.481;23.463;23.436;23.412;23.38;23.346;23.315;23.284;23.254;23.208;23.185;23.144;23.105;23.062;23.019;22.996;22.981;22.953;22.911;22.883;22.853;22.853;22.822;22.786;22.753;22.693;22.671;22.633;22.569;22.521;22.497;22.46;22.382;22.326;22.29;22.262;22.218;22.155;22.109;22.06;22.023;21.985;21.938;21.915;21.901;21.896;21.856;21.823;21.792;21.778;21.778;21.761;21.72;21.706;21.689;21.672;21.663;21.647;21.629;21.616;21.599;21.581;21.571;21.563;21.558;21.564;21.55;21.556;21.571;21.589;21.603;21.638;21.673;21.694;21.722;21.749;21.748;21.767;21.764;21.763;21.739;21.722;21.735;21.717;21.683;21.642;21.618;21.632;21.599;21.568;21.543;21.515;21.494;21.459;21.429;21.405;21.372;21.348;21.319;21.3;21.279;21.268;21.245;21.242;21.232;
28.066;28.079;28.058;28.028;27.974;27.967;27.954;27.951;27.911;27.877;27.862;27.855;27.857;27.802;27.764;27.761;27.764;27.724;27.687;27.634;27.622;27.597;27.528;27.478;27.425;27.391;27.395;27.347;27.286;27.233;27.17;27.112;27.062;27.008;26.952;26.936;26.913;26.882;26.839;26.811;26.783;26.769;26.741;26.734;26.715;26.708;26.683;26.66;26.645;26.624;26.603;26.571;26.547;26.511;26.479;26.456;26.429;26.393;26.356;26.327;26.274;26.222;26.168;26.118;26.071;26.002;25.948;25.908;25.86;25.802;25.759;25.728;25.696;25.685;25.664;25.649;25.628;25.634;25.608;25.575;25.56;25.552;25.536;25.532;25.521;25.498;25.462;25.441;25.424;25.392;25.35;25.325;25.284;25.255;25.218;25.175;25.121;25.079;25.05;25.001;24.964;24.917;24.883;24.853;24.823;24.773;24.739;24.717;24.694;24.673;24.63;24.592;24.558;24.513;24.474;24.432;24.396;24.355;24.325;24.286;24.242;24.219;24.187;24.17;24.127;24.067;24.038;24.016;23.993;23.955;23.93;23.863;23.817;23.777;23.758;23.725;23.715;23.692;23.678;23.634;23.596;23.583;23.562;23.532;23.487;23.454;23.417;23.394;23.363;23.321;23.29;23.283;23.241;23.218;23.186;23.147;23.107;23.082;23.032;22.987;22.963;22.919;22.884;22.843;22.802;22.775;22.749;22.712;22.661;22.62;22.595;22.563;22.55;22.486;22.447;22.407;22.386;22.344;22.292;22.25;22.212;22.176;22.135;22.073;22.038;22.001;21.975;21.938;21.903;21.911;21.89;21.864;21.849;21.814;21.801;21.767;21.766;21.745;21.72;21.711;21.715;21.71;21.716;21.711;21.72;21.711;21.735;21.758;21.79;21.814;21.844;21.859;21.888;21.926;21.925;21.931;21.92;21.925;21.909;21.9;21.877;21.853;21.868;21.872;21.866;21.833;21.812;21.783;21.754;21.732;21.709;21.684;21.667;21.632;21.619;21.593;21.567;21.55;21.515;21.511;21.489;21.446;21.366;21.312;21.297;21.269;21.262;21.237;21.195;21.189;
27.948;27.951;27.93;27.902;27.872;27.865;27.834;27.844;27.838;27.828;27.797;27.77;27.766;27.727;27.686;27.683;27.657;27.637;27.591;27.539;27.519;27.487;27.445;27.417;27.366;27.306;27.261;27.194;27.151;27.119;27.081;27.051;26.99;26.949;26.921;26.899;26.886;26.866;26.836;26.818;26.799;26.784;26.773;26.755;26.757;26.722;26.726;26.696;26.676;26.666;26.629;26.601;26.58;26.56;26.537;26.512;26.487;26.456;26.43;26.375;26.333;26.271;26.232;26.184;26.135;26.071;26.013;25.972;25.919;25.868;25.827;25.796;25.772;25.73;25.706;25.686;25.664;25.673;25.662;25.643;25.612;25.602;25.601;25.588;25.578;25.553;25.527;25.51;25.485;25.444;25.417;25.382;25.35;25.321;25.269;25.187;25.142;25.086;25.05;25.001;24.946;24.907;24.865;24.838;24.809;24.76;24.711;24.683;24.661;24.636;24.6;24.566;24.55;24.543;24.499;24.469;24.433;24.416;24.395;24.366;24.341;24.299;24.248;24.169;24.128;24.083;24.034;24.01;23.974;23.936;23.894;23.878;23.845;23.826;23.782;23.757;23.737;23.701;23.677;23.633;23.602;23.583;23.556;23.529;23.499;23.452;23.435;23.419;23.376;23.34;23.297;23.296;23.27;23.232;23.194;23.151;23.106;23.051;23.008;22.956;22.921;22.904;22.86;22.823;22.784;22.755;22.732;22.704;22.652;22.615;22.587;22.554;22.526;22.471;22.427;22.405;22.398;22.324;22.28;22.235;22.203;22.182;22.14;22.09;22.058;22.034;22.004;21.955;21.926;21.932;21.919;21.905;21.906;21.9;21.905;21.917;21.927;21.952;21.964;21.981;21.999;22.0;22.011;22.005;22.035;22.053;22.054;22.053;22.072;22.081;22.06;22.022;22.023;22.04;22.038;22.034;22.016;22.0;22.007;21.993;21.966;21.95;21.935;21.895;21.887;21.866;21.844;21.825;21.794;21.767;21.767;21.749;21.712;21.684;21.671;21.654;21.625;21.542;21.493;21.456;21.423;21.382;21.342;21.312;21.28;21.25;21.229;21.206;21.196;21.21;
